Number,Time,Temperature
2200,2018-02-03 05:56:13,20.6
2201,2018-02-03 06:01:13,20.6
2202,2018-02-03 06:06:13,20.6
2203,2018-02-03 06:11:13,20.6
2204,2018-02-03 06:16:13,20.6
2205,2018-02-03 06:21:13,20.6
2206,2018-02-03 06:26:13,20.6
2207,2018-02-03 06:31:13,20.6
2208,2018-02-03 06:36:13,20.6
2209,2018-02-03 06:41:13,20.6
2210,2018-02-03 06:46:13,20.6
2211,2018-02-03 06:51:13,20.6
2212,2018-02-03 06:56:13,20.6
2213,2018-02-03 07:01:13,20.6
2214,2018-02-03 07:06:13,20.6
2215,2018-02-03 07:11:13,20.6
2216,2018-02-03 07:16:13,20.6
2217,2018-02-03 07:21:13,20.6
2218,2018-02-03 07:26:13,20.6
2219,2018-02-03 07:31:13,20.6
2220,2018-02-03 07:36:13,20.6
2221,2018-02-03 07:41:13,20.6
2222,2018-02-03 07:46:13,20.6
2223,2018-02-03 07:51:13,20.6
2224,2018-02-03 07:56:13,20.6
2225,2018-02-03 08:01:13,20.6
2226,2018-02-03 08:06:13,20.6
2227,2018-02-03 08:11:13,20.6
2228,2018-02-03 08:16:13,20.6
2229,2018-02-03 08:21:13,20.6
2230,2018-02-03 08:26:13,20.6
2231,2018-02-03 08:31:13,20.6
2232,2018-02-03 08:36:13,20.6
2233,2018-02-03 08:41:13,20.6
2234,2018-02-03 08:46:13,20.6
2235,2018-02-03 08:51:13,20.6
2236,2018-02-03 08:56:13,20.6
2237,2018-02-03 09:01:13,20.6
2238,2018-02-03 09:06:13,20.6
2239,2018-02-03 09:11:13,20.6
2240,2018-02-03 09:16:13,20.6
2241,2018-02-03 09:21:13,20.6
2242,2018-02-03 09:26:13,20.6
2243,2018-02-03 09:31:13,20.6
2244,2018-02-03 09:36:13,20.6
2245,2018-02-03 09:41:13,20.6
2246,2018-02-03 09:46:13,20.6
2247,2018-02-03 09:51:13,20.6
2248,2018-02-03 09:56:13,20.6
2249,2018-02-03 10:01:13,20.6
2250,2018-02-03 10:06:13,20.6
2251,2018-02-03 10:11:13,20.6
2252,2018-02-03 10:16:13,20.6
2253,2018-02-03 10:21:13,20.6
2254,2018-02-03 10:26:13,20.6
2255,2018-02-03 10:31:13,20.6
2256,2018-02-03 10:36:13,20.6
2257,2018-02-03 10:41:13,20.6
2258,2018-02-03 10:46:13,20.6
2259,2018-02-03 10:51:13,20.6
2260,2018-02-03 10:56:13,20.6
2261,2018-02-03 11:01:13,20.6
2262,2018-02-03 11:06:13,20.6
2263,2018-02-03 11:11:13,20.6
2264,2018-02-03 11:16:13,20.6
2265,2018-02-03 11:21:13,20.6
2266,2018-02-03 11:26:13,20.6
2267,2018-02-03 11:31:13,20.7
2268,2018-02-03 11:36:13,20.7
2269,2018-02-03 11:41:13,20.7
2270,2018-02-03 11:46:13,20.7
2271,2018-02-03 11:51:13,20.7
2272,2018-02-03 11:56:13,20.7
2273,2018-02-03 12:01:13,20.7
2274,2018-02-03 12:06:13,20.7
2275,2018-02-03 12:11:13,20.7
2276,2018-02-03 12:16:13,20.7
2277,2018-02-03 12:21:13,20.7
2278,2018-02-03 12:26:13,20.7
2279,2018-02-03 12:31:13,20.7
2280,2018-02-03 12:36:13,20.6
2281,2018-02-03 12:41:13,20.6
2282,2018-02-03 12:46:13,20.6
2283,2018-02-03 12:51:13,20.6
2284,2018-02-03 12:56:13,20.6
2285,2018-02-03 13:01:13,20.6
2286,2018-02-03 13:06:13,20.6
2287,2018-02-03 13:11:13,20.6
2288,2018-02-03 13:16:13,20.6
2289,2018-02-03 13:21:13,20.6
2290,2018-02-03 13:26:13,20.6
2291,2018-02-03 13:31:13,20.6
2292,2018-02-03 13:36:13,20.6
2293,2018-02-03 13:41:13,20.6
2294,2018-02-03 13:46:13,20.6
2295,2018-02-03 13:51:13,20.6
2296,2018-02-03 13:56:13,20.7
2297,2018-02-03 14:01:13,20.7
2298,2018-02-03 14:06:13,20.7
2299,2018-02-03 14:11:13,20.7
2300,2018-02-03 14:16:13,20.7
2301,2018-02-03 14:21:13,20.7
2302,2018-02-03 14:26:13,20.7
2303,2018-02-03 14:31:13,20.7
2304,2018-02-03 14:36:13,20.7
2305,2018-02-03 14:41:13,20.7
2306,2018-02-03 14:46:13,20.7
2307,2018-02-03 14:51:13,20.7
2308,2018-02-03 14:56:13,20.7
2309,2018-02-03 15:01:13,20.7
2310,2018-02-03 15:06:13,20.7
2311,2018-02-03 15:11:13,20.7
2312,2018-02-03 15:16:13,20.7
2313,2018-02-03 15:21:13,20.7
2314,2018-02-03 15:26:13,20.7
2315,2018-02-03 15:31:13,20.7
2316,2018-02-03 15:36:13,20.7
2317,2018-02-03 15:41:13,20.6
2318,2018-02-03 15:46:13,20.6
2319,2018-02-03 15:51:13,20.6
2320,2018-02-03 15:56:13,20.6
2321,2018-02-03 16:01:13,20.6
2322,2018-02-03 16:06:13,20.6
2323,2018-02-03 16:11:13,20.6
2324,2018-02-03 16:16:13,20.6
2325,2018-02-03 16:21:13,20.6
2326,2018-02-03 16:26:13,20.6
2327,2018-02-03 16:31:13,20.6
2328,2018-02-03 16:36:13,20.6
2329,2018-02-03 16:41:13,20.6
2330,2018-02-03 16:46:13,20.6
2331,2018-02-03 16:51:13,20.6
2332,2018-02-03 16:56:13,20.6
2333,2018-02-03 17:01:13,20.6
2334,2018-02-03 17:06:13,20.6
2335,2018-02-03 17:11:13,20.6
2336,2018-02-03 17:16:13,20.6
2337,2018-02-03 17:21:13,20.6
2338,2018-02-03 17:26:13,20.6
2339,2018-02-03 17:31:13,20.6
2340,2018-02-03 17:36:13,20.6
2341,2018-02-03 17:41:13,20.7
2342,2018-02-03 17:46:13,20.7
2343,2018-02-03 17:51:13,20.7
2344,2018-02-03 17:56:13,20.7
2345,2018-02-03 18:01:13,20.7
2346,2018-02-03 18:06:13,20.7
2347,2018-02-03 18:11:13,20.7
2348,2018-02-03 18:16:13,20.7
2349,2018-02-03 18:21:13,20.7
2350,2018-02-03 18:26:13,20.7
2351,2018-02-03 18:31:13,20.7
2352,2018-02-03 18:36:13,20.7
2353,2018-02-03 18:41:13,20.6
2354,2018-02-03 18:46:13,20.6
2355,2018-02-03 18:51:13,20.6
2356,2018-02-03 18:56:13,20.6
2357,2018-02-03 19:01:13,20.6
2358,2018-02-03 19:06:13,20.6
2359,2018-02-03 19:11:13,20.6
2360,2018-02-03 19:16:13,20.7
2361,2018-02-03 19:21:13,20.7
2362,2018-02-03 19:26:13,20.7
2363,2018-02-03 19:31:13,20.7
2364,2018-02-03 19:36:13,20.7
2365,2018-02-03 19:41:13,20.7
2366,2018-02-03 19:46:13,20.7
2367,2018-02-03 19:51:13,20.7
2368,2018-02-03 19:56:13,20.7
2369,2018-02-03 20:01:13,20.7
2370,2018-02-03 20:06:13,20.7
2371,2018-02-03 20:11:13,20.7
2372,2018-02-03 20:16:13,20.7
2373,2018-02-03 20:21:13,20.7
2374,2018-02-03 20:26:13,20.7
2375,2018-02-03 20:31:13,20.7
2376,2018-02-03 20:36:13,20.7
2377,2018-02-03 20:41:13,20.7
2378,2018-02-03 20:46:13,20.7
2379,2018-02-03 20:51:13,20.7
2380,2018-02-03 20:56:13,20.7
2381,2018-02-03 21:01:13,20.7
2382,2018-02-03 21:06:13,20.7
2383,2018-02-03 21:11:13,20.7
2384,2018-02-03 21:16:13,20.7
2385,2018-02-03 21:21:13,20.7
2386,2018-02-03 21:26:13,20.7
2387,2018-02-03 21:31:13,20.6
2388,2018-02-03 21:36:13,20.6
2389,2018-02-03 21:41:13,20.6
2390,2018-02-03 21:46:13,20.6
2391,2018-02-03 21:51:13,20.6
2392,2018-02-03 21:56:13,20.6
2393,2018-02-03 22:01:13,20.6
2394,2018-02-03 22:06:13,20.6
2395,2018-02-03 22:11:13,20.6
2396,2018-02-03 22:16:13,20.6
2397,2018-02-03 22:21:13,20.6
2398,2018-02-03 22:26:13,20.6
2399,2018-02-03 22:31:13,20.6
2400,2018-02-03 22:36:13,20.6
2401,2018-02-03 22:41:13,20.6
2402,2018-02-03 22:46:13,20.6
2403,2018-02-03 22:51:13,20.6
2404,2018-02-03 22:56:13,20.6
2405,2018-02-03 23:01:13,20.6
2406,2018-02-03 23:06:13,20.6
2407,2018-02-03 23:11:13,20.6
2408,2018-02-03 23:16:13,20.6
2409,2018-02-03 23:21:13,20.6
2410,2018-02-03 23:26:13,20.6
2411,2018-02-03 23:31:13,20.7
2412,2018-02-03 23:36:13,20.7
2413,2018-02-03 23:41:13,20.7
2414,2018-02-03 23:46:13,20.7
2415,2018-02-03 23:51:13,20.7
2416,2018-02-03 23:56:13,20.6
2417,2018-02-04 00:01:13,20.6
2418,2018-02-04 00:06:13,20.7
2419,2018-02-04 00:11:13,20.7
2420,2018-02-04 00:16:13,20.7
2421,2018-02-04 00:21:13,20.6
2422,2018-02-04 00:26:13,20.6
2423,2018-02-04 00:31:13,20.7
2424,2018-02-04 00:36:13,20.7
2425,2018-02-04 00:41:13,20.7
2426,2018-02-04 00:46:13,20.7
2427,2018-02-04 00:51:13,20.6
2428,2018-02-04 00:56:13,20.6
2429,2018-02-04 01:01:13,20.6
2430,2018-02-04 01:06:13,20.6
2431,2018-02-04 01:11:13,20.6
2432,2018-02-04 01:16:13,20.7
2433,2018-02-04 01:21:13,20.7
2434,2018-02-04 01:26:13,20.7
2435,2018-02-04 01:31:13,20.7
2436,2018-02-04 01:36:13,20.7
2437,2018-02-04 01:41:13,20.7
2438,2018-02-04 01:46:13,20.7
2439,2018-02-04 01:51:13,20.7
2440,2018-02-04 01:56:13,20.7
2441,2018-02-04 02:01:13,20.7
2442,2018-02-04 02:06:13,20.7
2443,2018-02-04 02:11:13,20.7
2444,2018-02-04 02:16:13,20.7
2445,2018-02-04 02:21:13,20.7
2446,2018-02-04 02:26:13,20.7
2447,2018-02-04 02:31:13,20.7
2448,2018-02-04 02:36:13,20.7
2449,2018-02-04 02:41:13,20.7
2450,2018-02-04 02:46:13,20.7
2451,2018-02-04 02:51:13,20.7
2452,2018-02-04 02:56:13,20.7
2453,2018-02-04 03:01:13,20.7
2454,2018-02-04 03:06:13,20.7
2455,2018-02-04 03:11:13,20.7
2456,2018-02-04 03:16:13,20.7
2457,2018-02-04 03:21:13,20.7
2458,2018-02-04 03:26:13,20.6
2459,2018-02-04 03:31:13,20.6
2460,2018-02-04 03:36:13,20.6
2461,2018-02-04 03:41:13,20.6
2462,2018-02-04 03:46:13,20.6
2463,2018-02-04 03:51:13,20.6
2464,2018-02-04 03:56:13,20.6
2465,2018-02-04 04:01:13,20.6
2466,2018-02-04 04:06:13,20.7
2467,2018-02-04 04:11:13,20.7
2468,2018-02-04 04:16:13,20.7
2469,2018-02-04 04:21:13,20.7
2470,2018-02-04 04:26:13,20.7
2471,2018-02-04 04:31:13,20.7
2472,2018-02-04 04:36:13,20.7
2473,2018-02-04 04:41:13,20.7
2474,2018-02-04 04:46:13,20.7
2475,2018-02-04 04:51:13,20.7
2476,2018-02-04 04:56:13,20.7
2477,2018-02-04 05:01:13,20.7
2478,2018-02-04 05:06:13,20.7
2479,2018-02-04 05:11:13,20.6
2480,2018-02-04 05:16:13,20.6
2481,2018-02-04 05:21:13,20.6
2482,2018-02-04 05:26:13,20.6
2483,2018-02-04 05:31:13,20.6
2484,2018-02-04 05:36:13,20.6
2485,2018-02-04 05:41:13,20.6
2486,2018-02-04 05:46:13,20.6
2487,2018-02-04 05:51:13,20.7
2488,2018-02-04 05:56:13,20.7
2489,2018-02-04 06:01:13,20.7
2490,2018-02-04 06:06:13,20.7
2491,2018-02-04 06:11:13,20.7
2492,2018-02-04 06:16:13,20.7
2493,2018-02-04 06:21:13,20.7
2494,2018-02-04 06:26:13,20.7
2495,2018-02-04 06:31:13,20.7
2496,2018-02-04 06:36:13,20.7
2497,2018-02-04 06:41:13,20.7
2498,2018-02-04 06:46:13,20.7
2499,2018-02-04 06:51:13,20.7
2500,2018-02-04 06:56:13,20.7
2501,2018-02-04 07:01:13,20.7
2502,2018-02-04 07:06:13,20.7
2503,2018-02-04 07:11:13,20.7
2504,2018-02-04 07:16:13,20.7
2505,2018-02-04 07:21:13,20.7
2506,2018-02-04 07:26:13,20.7
2507,2018-02-04 07:31:13,20.7
2508,2018-02-04 07:36:13,20.7
2509,2018-02-04 07:41:13,20.7
2510,2018-02-04 07:46:13,20.6
2511,2018-02-04 07:51:13,20.6
2512,2018-02-04 07:56:13,20.6
2513,2018-02-04 08:01:13,20.6
2514,2018-02-04 08:06:13,20.6
2515,2018-02-04 08:11:13,20.6
2516,2018-02-04 08:16:13,20.6
2517,2018-02-04 08:21:13,20.6
2518,2018-02-04 08:26:13,20.6
2519,2018-02-04 08:31:13,20.6
2520,2018-02-04 08:36:13,20.6
2521,2018-02-04 08:41:13,20.6
2522,2018-02-04 08:46:13,20.6
2523,2018-02-04 08:51:13,20.6
2524,2018-02-04 08:56:13,20.7
2525,2018-02-04 09:01:13,20.7
2526,2018-02-04 09:06:13,20.7
2527,2018-02-04 09:11:13,20.7
2528,2018-02-04 09:16:13,20.7
2529,2018-02-04 09:21:13,20.7
2530,2018-02-04 09:26:13,20.7
2531,2018-02-04 09:31:13,20.7
2532,2018-02-04 09:36:13,20.7
2533,2018-02-04 09:41:13,20.7
2534,2018-02-04 09:46:13,20.6
2535,2018-02-04 09:51:13,20.6
2536,2018-02-04 09:56:13,20.6
2537,2018-02-04 10:01:13,20.6
2538,2018-02-04 10:06:13,20.6
2539,2018-02-04 10:11:13,20.6
2540,2018-02-04 10:16:13,20.6
2541,2018-02-04 10:21:13,20.6
2542,2018-02-04 10:26:13,20.6
2543,2018-02-04 10:31:13,20.6
2544,2018-02-04 10:36:13,20.6
2545,2018-02-04 10:41:13,20.7
2546,2018-02-04 10:46:13,20.7
2547,2018-02-04 10:51:13,20.7
2548,2018-02-04 10:56:13,20.7
2549,2018-02-04 11:01:13,20.7
2550,2018-02-04 11:06:13,20.7
2551,2018-02-04 11:11:13,20.7
2552,2018-02-04 11:16:13,20.8
2553,2018-02-04 11:21:13,20.8
2554,2018-02-04 11:26:13,20.8
2555,2018-02-04 11:31:13,20.7
2556,2018-02-04 11:36:13,20.7
2557,2018-02-04 11:41:13,20.7
2558,2018-02-04 11:46:13,20.7
2559,2018-02-04 11:51:13,20.7
2560,2018-02-04 11:56:13,20.7
2561,2018-02-04 12:01:13,20.7
2562,2018-02-04 12:06:13,20.7
2563,2018-02-04 12:11:13,20.7
2564,2018-02-04 12:16:13,20.7
2565,2018-02-04 12:21:13,20.7
2566,2018-02-04 12:26:13,20.7
2567,2018-02-04 12:31:13,20.7
2568,2018-02-04 12:36:13,20.7
2569,2018-02-04 12:41:13,20.7
2570,2018-02-04 12:46:13,20.7
2571,2018-02-04 12:51:13,20.7
2572,2018-02-04 12:56:13,20.7
2573,2018-02-04 13:01:13,20.7
2574,2018-02-04 13:06:13,20.7
2575,2018-02-04 13:11:13,20.7
2576,2018-02-04 13:16:13,20.7
2577,2018-02-04 13:21:13,20.7
2578,2018-02-04 13:26:13,20.7
2579,2018-02-04 13:31:13,20.7
2580,2018-02-04 13:36:13,20.7
2581,2018-02-04 13:41:13,20.7
2582,2018-02-04 13:46:13,20.7
2583,2018-02-04 13:51:13,20.7
2584,2018-02-04 13:56:13,20.7
2585,2018-02-04 14:01:13,20.7
2586,2018-02-04 14:06:13,20.7
2587,2018-02-04 14:11:13,20.7
2588,2018-02-04 14:16:13,20.7
2589,2018-02-04 14:21:13,20.7
2590,2018-02-04 14:26:13,20.8
2591,2018-02-04 14:31:13,20.8
2592,2018-02-04 14:36:13,20.8
2593,2018-02-04 14:41:13,20.8
2594,2018-02-04 14:46:13,20.8
2595,2018-02-04 14:51:13,20.8
2596,2018-02-04 14:56:13,20.8
2597,2018-02-04 15:01:13,20.8
2598,2018-02-04 15:06:13,20.8
2599,2018-02-04 15:11:13,20.8
2600,2018-02-04 15:16:13,20.8
2601,2018-02-04 15:21:13,20.8
2602,2018-02-04 15:26:13,20.8
2603,2018-02-04 15:31:13,20.8
2604,2018-02-04 15:36:13,20.8
2605,2018-02-04 15:41:13,20.8
2606,2018-02-04 15:46:13,20.8
2607,2018-02-04 15:51:13,20.8
2608,2018-02-04 15:56:13,20.8
2609,2018-02-04 16:01:13,20.8
2610,2018-02-04 16:06:13,20.8
2611,2018-02-04 16:11:13,20.8
2612,2018-02-04 16:16:13,20.8
2613,2018-02-04 16:21:13,20.8
2614,2018-02-04 16:26:13,20.8
2615,2018-02-04 16:31:13,20.8
2616,2018-02-04 16:36:13,20.8
2617,2018-02-04 16:41:13,20.8
2618,2018-02-04 16:46:13,20.8
2619,2018-02-04 16:51:13,20.8
2620,2018-02-04 16:56:13,20.8
2621,2018-02-04 17:01:13,20.8
2622,2018-02-04 17:06:13,20.8
2623,2018-02-04 17:11:13,20.8
2624,2018-02-04 17:16:13,20.8
2625,2018-02-04 17:21:13,20.8
2626,2018-02-04 17:26:13,20.8
2627,2018-02-04 17:31:13,20.8
2628,2018-02-04 17:36:13,20.8
2629,2018-02-04 17:41:13,20.8
2630,2018-02-04 17:46:13,20.8
2631,2018-02-04 17:51:13,20.8
2632,2018-02-04 17:56:13,20.8
2633,2018-02-04 18:01:13,20.8
2634,2018-02-04 18:06:13,20.8
2635,2018-02-04 18:11:13,20.8
2636,2018-02-04 18:16:13,20.8
2637,2018-02-04 18:21:13,20.8
2638,2018-02-04 18:26:13,20.8
2639,2018-02-04 18:31:13,20.8
2640,2018-02-04 18:36:13,20.8
2641,2018-02-04 18:41:13,20.8
2642,2018-02-04 18:46:13,20.8
2643,2018-02-04 18:51:13,20.8
2644,2018-02-04 18:56:13,20.8
2645,2018-02-04 19:01:13,20.8
2646,2018-02-04 19:06:13,20.8
2647,2018-02-04 19:11:13,20.8
2648,2018-02-04 19:16:13,20.8
2649,2018-02-04 19:21:13,20.8
2650,2018-02-04 19:26:13,20.8
2651,2018-02-04 19:31:13,20.8
2652,2018-02-04 19:36:13,20.7
2653,2018-02-04 19:41:13,20.8
2654,2018-02-04 19:46:13,20.7
2655,2018-02-04 19:51:13,20.7
2656,2018-02-04 19:56:13,20.7
2657,2018-02-04 20:01:13,20.7
2658,2018-02-04 20:06:13,20.7
2659,2018-02-04 20:11:13,20.7
2660,2018-02-04 20:16:13,20.7
2661,2018-02-04 20:21:13,20.7
2662,2018-02-04 20:26:13,20.8
2663,2018-02-04 20:31:13,20.8
2664,2018-02-04 20:36:13,20.8
2665,2018-02-04 20:41:13,20.8
2666,2018-02-04 20:46:13,20.8
2667,2018-02-04 20:51:13,20.8
2668,2018-02-04 20:56:13,20.8
2669,2018-02-04 21:01:13,20.8
2670,2018-02-04 21:06:13,20.8
2671,2018-02-04 21:11:13,20.8
2672,2018-02-04 21:16:13,20.8
2673,2018-02-04 21:21:13,20.8
2674,2018-02-04 21:26:13,20.9
2675,2018-02-04 21:31:13,20.9
2676,2018-02-04 21:36:13,20.9
2677,2018-02-04 21:41:13,20.9
2678,2018-02-04 21:46:13,20.9
2679,2018-02-04 21:51:13,20.8
2680,2018-02-04 21:56:13,20.8
2681,2018-02-04 22:01:13,20.8
2682,2018-02-04 22:06:13,20.8
2683,2018-02-04 22:11:13,20.8
2684,2018-02-04 22:16:13,20.8
2685,2018-02-04 22:21:13,20.8
2686,2018-02-04 22:26:13,20.8
2687,2018-02-04 22:31:13,20.8
2688,2018-02-04 22:36:13,20.8
2689,2018-02-04 22:41:13,20.8
2690,2018-02-04 22:46:13,20.8
2691,2018-02-04 22:51:13,20.8
2692,2018-02-04 22:56:13,20.8
2693,2018-02-04 23:01:13,20.8
2694,2018-02-04 23:06:13,20.8
2695,2018-02-04 23:11:13,20.8
2696,2018-02-04 23:16:13,20.8
2697,2018-02-04 23:21:13,20.8
2698,2018-02-04 23:26:13,20.8
2699,2018-02-04 23:31:13,20.8
2700,2018-02-04 23:36:13,20.8
2701,2018-02-04 23:41:13,20.8
2702,2018-02-04 23:46:13,20.8
2703,2018-02-04 23:51:13,20.8
2704,2018-02-04 23:56:13,20.8
2705,2018-02-05 00:01:13,20.8
2706,2018-02-05 00:06:13,20.8
2707,2018-02-05 00:11:13,20.8
2708,2018-02-05 00:16:13,20.8
2709,2018-02-05 00:21:13,20.8
2710,2018-02-05 00:26:13,20.8
2711,2018-02-05 00:31:13,20.8
2712,2018-02-05 00:36:13,21.8
2713,2018-02-05 00:41:13,23.8
2714,2018-02-05 00:46:13,24.4
2715,2018-02-05 00:51:13,24.6
2716,2018-02-05 00:56:13,24.7
2717,2018-02-05 01:01:13,24.7
2718,2018-02-05 01:06:13,24.6
2719,2018-02-05 01:11:13,22.7
2720,2018-02-05 01:16:13,21.8
2721,2018-02-05 01:21:13,21.1
2722,2018-02-05 01:26:13,20.6
2723,2018-02-05 01:31:13,22.2
